"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AT1","AT2","AT3","AT4","AT5","AU1","AU2","AU3","AW1","AW2","AW3","AW4","ED1","GA1","GA2","GA3","GD1","GD2","GD3","GE1","GF1","MA1","MV1","MW1","MW2","MW3","OC1","REM","EQD"
"72503814714","2015-06-03T22:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","060,5,N,0036,5","22000,5,9,N","032187,5,N,5","+0210,C","+0100,C","99999,9",,,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9","10217,5,10037,5",,,,,,"MET07206/03/15 17:45:02 METAR KSWF 032245Z 06007KT 20SM SCT100 21/10 A3017 RMK","R01    217TMP046R02    107DPT046D01      0ADE726"
"72503814714","2015-06-03T23:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,5,9,N","032187,5,N,5","+0200,C","+0090,C","99999,9",,,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9","10220,5,10040,5",,,,,,"MET07206/03/15 18:45:02 METAR KSWF 032345Z 00000KT 20SM SCT100 20/09 A3018 RMK","R01    207TMP046R02    097DPT046D01      0ADE726"
"72503814714","2015-06-04T00:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0160,C","+0120,C","99999,9",,,,,,,,,,,,,,"02,5,+03048,5,99,9",,,"1,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,03048,1,99,9,99,9","10227,5,10047,5",,,,,,"MET07206/03/15 19:45:01 METAR KSWF 040045Z 00000KT 10SM FEW100 16/12 A3020 RMK","R01    167TMP046R02    127DPT046D01      0ADE726"
"72503814714","2015-06-04T01:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0021,5","22000,5,9,N","016093,5,N,5","+0150,C","+0120,C","99999,9",,,,,,,,,,,,,,"02,5,+03048,5,99,9",,,"1,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,03048,1,99,9,99,9","10237,5,10057,5",,,,,,"MET07206/03/15 20:45:01 METAR KSWF 040145Z VRB04KT 10SM FEW100 15/12 A3023 RMK","R01    157TMP046R02    127DPT046D01      0ADE726"
"72503814714","2015-06-04T02:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0021,5","22000,5,9,N","016093,5,N,5","+0140,C","+0120,C","99999,9",,,,,,,,,,,,,,"02,5,+03048,5,99,9",,,"1,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,03048,1,99,9,99,9","10240,5,10060,5",,,,,,"MET07206/03/15 21:45:02 METAR KSWF 040245Z VRB04KT 10SM FEW100 14/12 A3024 RMK","R01    147TMP046R02    127DPT046D01      0ADE726"
"72503814714","2015-06-04T03:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0031,5","22000,7,9,N","016093,5,N,5","+0130,C","+0110,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10244,5,10063,5",,,,,,"MET06906/03/15 22:45:02 METAR KSWF 040345Z VRB06KT 10SM SKC 13/11 A3025 RMK","R01   SKC7SKY009R02    137TMP046R03    117DPT046R04   SKC7GAS009"
"72503814714","2015-06-04T04:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","140,5,N,0031,5","00335,5,M,N","016093,5,N,5","+0120,C","+0110,C","99999,9",,,,,,,,,,,,,,"07,5,+00335,5,99,9",,,"3,99,1,+00335,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00335,1,99,9,99,9","10240,5,10060,5",,,,,,"MET07206/03/15 23:45:02 METAR KSWF 040445Z 14006KT 10SM BKN011 12/11 A3024 RMK","R01    127TMP046R02    117DPT046"
"72503814714","2015-06-04T04:59:00","O","41.5","-74.1","177.1","STEWART FIELD, NY US","SOD  ","KSWF ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","AU,13,BR  ,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503814714","2015-06-04T05:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","00305,5,M,N","016093,5,N,5","+0120,C","+0110,C","99999,9",,,,,,,,,,,,,,"08,5,+00305,5,99,9",,,"4,99,1,+00305,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9","10244,5,10063,5",,,,,,"MET07206/04/15 00:45:02 METAR KSWF 040545Z 00000KT 10SM OVC010 12/11 A3025 RMK","R01    127TMP046R02    117DPT046"
"72503814714","2015-06-04T06:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","140,5,N,0031,5","00305,5,M,N","016093,5,N,5","+0120,C","+0100,C","99999,9",,,,,,,,,,,,,,"08,5,+00305,5,99,9",,,"4,99,1,+00305,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9","10251,5,10070,5",,,,,,"MET07206/04/15 01:45:02 METAR KSWF 040645Z 14006KT 10SM OVC010 12/10 A3027 RMK","R01    127TMP046R02    107DPT046"
"72503814714","2015-06-04T07:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","140,5,N,0041,5","00305,5,M,N","016093,5,N,5","+0120,C","+0100,C","99999,9",,,,,,,,,,,,,,"08,5,+00305,5,99,9",,,"4,99,1,+00305,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9","10251,5,10070,5",,,,,,"MET07206/04/15 02:45:02 METAR KSWF 040745Z 14008KT 10SM OVC010 12/10 A3027 RMK","R01    127TMP046R02    107DPT046"
"72503814714","2015-06-04T08:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","160,5,N,0031,5","00305,5,M,N","016093,5,N,5","+0110,C","+0100,C","99999,9",,,,,,,,,,,,,,"08,5,+00305,5,99,9",,,"4,99,1,+00305,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9","10251,5,10070,5",,,,,,"MET07206/04/15 03:45:01 METAR KSWF 040845Z 16006KT 10SM OVC010 11/10 A3027 RMK","R01    117TMP046R02    107DPT046"
"72503814714","2015-06-04T09:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","00305,5,M,N","016093,5,N,5","+0110,C","+0100,C","99999,9",,,,,,,,,,,,,,"07,5,+00305,5,99,9","07,5,+01524,5,99,9",,"3,99,1,+00305,5,9","3,99,1,+01524,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9","10257,5,10077,5",,,,,,"MET07906/04/15 04:45:02 METAR KSWF 040945Z 00000KT 10SM BKN010 BKN050 11/10 A3029 RMK","R01    117TMP046R02    107DPT046"
"72503814714","2015-06-04T10:15:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","150,5,N,0031,5","01829,5,M,N","016093,5,N,5","+0110,5","+0100,5","99999,9",,,,,,,,,,,,,,"04,5,+00366,5,99,9","07,5,+01829,5,99,9",,"2,99,1,+00366,5,9","3,99,1,+01829,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00366,1,99,9,99,9","10257,5,10077,5",,,,,,"MET07906/04/15 05:15:02 METAR KSWF 041015Z 15006KT 10SM SCT012 BKN060 11/10 A3029 RMK",
"72503814714","2015-06-04T10:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","22000,5,9,N","032187,5,N,5","+0110,C","+0090,C","99999,9",,,,,,,,,,,,,,"04,5,+03658,5,99,9",,,"2,99,1,+03658,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03658,1,99,9,99,9","10257,5,10077,5",,,,,,"MET07206/04/15 05:45:02 METAR KSWF 041045Z VRB05KT 20SM SCT120 11/09 A3029 RMK","R01    117TMP046R02    097DPT046D01      0ADE726"
"72503814714","2015-06-04T11:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","03658,5,M,N","032187,5,N,5","+0130,C","+0100,C","99999,9",,,,,,,,,,,,,,"04,5,+00396,5,99,9","07,5,+03658,5,99,9",,"2,99,1,+00396,5,9","3,99,1,+03658,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00396,1,99,9,99,9","10257,5,10077,5",,,,,,"MET07906/04/15 06:45:02 METAR KSWF 041145Z VRB05KT 20SM SCT013 BKN120 13/10 A3029 RMK","R01    137TMP046R02    107DPT046"
"72503814714","2015-06-04T12:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","03658,5,M,N","032187,5,N,5","+0140,C","+0100,C","99999,9",,,,,,,,,,,,,,"04,5,+00457,5,99,9","07,5,+03658,5,99,9",,"2,99,1,+00457,5,9","3,99,1,+03658,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00457,1,99,9,99,9","10261,5,10080,5",,,,,,"MET07906/04/15 07:45:02 METAR KSWF 041245Z VRB05KT 20SM SCT015 BKN120 14/10 A3030 RMK","R01    147TMP046R02    107DPT046"
"72503814714","2015-06-04T13:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","03658,5,M,N","032187,5,N,5","+0150,C","+0110,C","99999,9",,,,,,,,,,,,,,"04,5,+00610,5,99,9","07,5,+03658,5,99,9",,"2,99,1,+00610,5,9","3,99,1,+03658,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9","10264,5,10083,5",,,,,,"MET07906/04/15 08:45:02 METAR KSWF 041345Z VRB05KT 20SM SCT020 BKN120 15/11 A3031 RMK","R01    157TMP046R02    117DPT046"
"72503814714","2015-06-04T14:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","03658,5,M,N","032187,5,N,5","+0150,C","+0110,C","99999,9",,,,,,,,,,,,,,"04,5,+00762,5,99,9","07,5,+03658,5,99,9",,"2,99,1,+00762,5,9","3,99,1,+03658,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9","10261,5,10080,5",,,,,,"MET07906/04/15 09:45:02 METAR KSWF 041445Z VRB05KT 20SM SCT025 BKN120 15/11 A3030 RMK","R01    157TMP046R02    117DPT046"
"72503814714","2015-06-04T15:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","03658,5,M,N","032187,5,N,5","+0170,C","+0120,C","99999,9",,,,,,,,,,,,,,"04,5,+00762,5,99,9","07,5,+03658,5,99,9",,"2,99,1,+00762,5,9","3,99,1,+03658,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9","10254,5,10073,5",,,,,,"MET07906/04/15 10:45:02 METAR KSWF 041545Z VRB05KT 20SM SCT025 BKN120 17/12 A3028 RMK","R01    177TMP046R02    127DPT046"
"72503814714","2015-06-04T16:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","03658,5,M,N","032187,5,N,5","+0170,C","+0120,C","99999,9",,,,,,,,,,,,,,"04,5,+00762,5,99,9","07,5,+03658,5,99,9",,"2,99,1,+00762,5,9","3,99,1,+03658,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9","10251,5,10070,5",,,,,,"MET07906/04/15 11:45:02 METAR KSWF 041645Z VRB05KT 20SM SCT025 BKN120 17/12 A3027 RMK","R01    177TMP046R02    127DPT046"
"72503814714","2015-06-04T17:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","03658,5,M,N","032187,5,N,5","+0180,C","+0120,C","99999,9",,,,,,,,,,,,,,"04,5,+00762,5,99,9","07,5,+03658,5,99,9",,"2,99,1,+00762,5,9","3,99,1,+03658,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9","10247,5,10067,5",,,,,,"MET07906/04/15 12:45:02 METAR KSWF 041745Z VRB05KT 20SM SCT025 BKN120 18/12 A3026 RMK","R01    187TMP046R02    127DPT046"
"72503814714","2015-06-04T18:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","220,5,N,0026,5","03658,5,M,N","032187,5,N,5","+0190,C","+0130,C","99999,9",,,,,,,,,,,,,,"04,5,+00762,5,99,9","07,5,+03658,5,99,9",,"2,99,1,+00762,5,9","3,99,1,+03658,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9","10244,5,10063,5",,,,,,"MET07906/04/15 13:45:02 METAR KSWF 041845Z 22005KT 20SM SCT025 BKN120 19/13 A3025 RMK","R01    197TMP046R02    137DPT046"
"72503814714","2015-06-04T19:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","22000,5,9,N","032187,5,N,5","+0190,C","+0130,C","99999,9",,,,,,,,,,,,,,"04,5,+00762,5,99,9","04,5,+03658,5,99,9",,"2,99,1,+00762,5,9","2,99,1,+03658,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00762,1,99,9,99,9","10237,5,10057,5",,,,,,"MET07906/04/15 14:45:02 METAR KSWF 041945Z VRB05KT 20SM SCT025 SCT120 19/13 A3023 RMK","R01    197TMP046R02    137DPT046D01      0ADE726"
"72503814714","2015-06-04T20:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","03048,5,M,N","032187,5,N,5","+0200,C","+0120,C","99999,9",,,,,,,,,,,,,,"04,5,+00914,5,99,9","07,5,+03048,5,99,9",,"2,99,1,+00914,5,9","3,99,1,+03048,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00914,1,99,9,99,9","10237,5,10057,5",,,,,,"MET07906/04/15 15:45:02 METAR KSWF 042045Z VRB05KT 20SM SCT030 BKN100 20/12 A3023 RMK","R01    207TMP046R02    127DPT046"
"72503814714","2015-06-04T21:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","01524,5,M,N","032187,5,N,5","+0200,C","+0120,C","99999,9",,,,,,,,,,,,,,"07,5,+01524,5,99,9",,,"3,99,1,+01524,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01524,1,99,9,99,9","10234,5,10053,5",,,,,,"MET07206/04/15 16:45:02 METAR KSWF 042145Z VRB05KT 20SM BKN050 20/12 A3022 RMK","R01    207TMP046R02    127DPT046"
"72503814714","2015-06-04T22:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","200,5,N,0026,5","01524,5,M,N","032187,5,N,5","+0190,C","+0110,C","99999,9",,,,,,,,,,,,,,"07,5,+01524,5,99,9",,,"3,99,1,+01524,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01524,1,99,9,99,9","10234,5,10053,5",,,,,,"MET07206/04/15 17:45:02 METAR KSWF 042245Z 20005KT 20SM BKN050 19/11 A3022 RMK","R01    197TMP046R02    117DPT046"
"72503814714","2015-06-05T00:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","200,5,N,0026,5","01524,5,M,N","016093,5,N,5","+0190,C","+0110,C","99999,9",,,,,,,,,,,,,,"07,5,+01524,5,99,9",,,"3,99,1,+01524,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01524,1,99,9,99,9","10227,5,10047,5",,,,,,"MET07206/04/15 19:45:01 METAR KSWF 050045Z 20005KT 10SM BKN050 19/11 A3020 RMK","R01    197TMP046R02    117DPT046"
"72503814714","2015-06-05T01:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","200,5,N,0026,5","03048,5,M,N","016093,5,N,5","+0160,C","+0120,C","99999,9",,,,,,,,,,,,,,"07,5,+03048,5,99,9",,,"3,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9","10230,5,10050,5",,,,,,"MET07206/04/15 20:45:01 METAR KSWF 050145Z 20005KT 10SM BKN100 16/12 A3021 RMK","R01    167TMP046R02    127DPT046"
"72503814714","2015-06-05T02:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","03658,5,M,N","016093,5,N,5","+0150,C","+0110,C","99999,9",,,,,,,,,,,,,,"07,5,+03658,5,99,9",,,"3,99,1,+03658,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03658,1,99,9,99,9","10230,5,10050,5",,,,,,"MET07206/04/15 21:45:02 METAR KSWF 050245Z 00000KT 10SM BKN120 15/11 A3021 RMK","R01    157TMP046R02    117DPT046"
"72503814714","2015-06-05T03:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","03658,5,M,N","016093,5,N,5","+0150,C","+0110,C","99999,9",,,,,,,,,,,,,,"07,5,+03658,5,99,9",,,"3,99,1,+03658,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03658,1,99,9,99,9","10230,5,10050,5",,,,,,"MET07206/04/15 22:45:02 METAR KSWF 050345Z VRB05KT 10SM BKN120 15/11 A3021 RMK","R01    157TMP046R02    117DPT046"
"72503814714","2015-06-05T04:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","03658,5,M,N","016093,5,N,5","+0140,C","+0110,C","99999,9",,,,,,,,,,,,,,"07,5,+03658,5,99,9",,,"3,99,1,+03658,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03658,1,99,9,99,9","10230,5,10050,5",,,,,,"MET07206/04/15 23:45:02 METAR KSWF 050445Z VRB05KT 10SM BKN120 14/11 A3021 RMK","R01    147TMP046R02    117DPT046"
"72503814714","2015-06-05T05:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","01829,5,M,N","016093,5,N,5","+0130,C","+0110,C","99999,9",,,,,,,,,,,,,,"07,5,+01829,5,99,9",,,"3,99,1,+01829,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01829,1,99,9,99,9","10224,5,10043,5",,,,,,"MET07206/05/15 00:45:02 METAR KSWF 050545Z VRB05KT 10SM BKN060 13/11 A3019 RMK","R01    137TMP046R02    117DPT046"
"72503814714","2015-06-05T06:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","01829,5,M,N","016093,5,N,5","+0130,C","+0110,C","99999,9",,,,,,,,,,,,,,"07,5,+01829,5,99,9",,,"3,99,1,+01829,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01829,1,99,9,99,9","10224,5,10043,5",,,,,,"MET07206/05/15 01:45:02 METAR KSWF 050645Z VRB05KT 10SM BKN060 13/11 A3019 RMK","R01    137TMP046R02    117DPT046"
"72503814714","2015-06-05T07:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","01524,5,M,N","016093,5,N,5","+0130,C","+0110,C","99999,9",,,,,,,,,,,,,,"07,5,+01524,5,99,9",,,"3,99,1,+01524,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01524,1,99,9,99,9","10217,5,10037,5",,,,,,"MET07206/05/15 02:45:02 METAR KSWF 050745Z VRB05KT 10SM BKN050 13/11 A3017 RMK","R01    137TMP046R02    117DPT046"
"72503814714","2015-06-05T09:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","01829,5,M,N","032187,5,N,5","+0120,C","+0100,C","99999,9",,,,,,,,,,,,,,"07,5,+01829,5,99,9",,,"3,99,1,+01829,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01829,1,99,9,99,9","10213,5,10033,5",,,,,,"MET07206/05/15 04:45:02 METAR KSWF 050945Z VRB05KT 20SM BKN060 12/10 A3016 RMK","R01    127TMP046R02    107DPT046"
"72503814714","2015-06-05T10:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","01829,5,M,N","032187,5,N,5","+0130,C","+0100,C","99999,9",,,,,,,,,,,,,,"07,5,+01829,5,99,9",,,"3,99,1,+01829,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01829,1,99,9,99,9","10213,5,10033,5",,,,,,"MET07206/05/15 05:45:02 METAR KSWF 051045Z VRB05KT 20SM BKN060 13/10 A3016 RMK","R01    137TMP046R02    107DPT046"
"72503814714","2015-06-05T11:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","01829,5,M,N","032187,5,N,5","+0130,C","+0100,C","99999,9",,,,,,,,,,,,,,"07,5,+01829,5,99,9",,,"3,99,1,+01829,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01829,1,99,9,99,9","10210,5,10030,5",,,,,,"MET07206/05/15 06:45:02 METAR KSWF 051145Z VRB05KT 20SM BKN060 13/10 A3015 RMK","R01    137TMP046R02    107DPT046"
"72503814714","2015-06-05T12:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","01829,5,M,N","032187,5,N,5","+0140,C","+0100,C","99999,9",,,,,,,,,,,,,,"07,5,+01829,5,99,9",,,"3,99,1,+01829,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01829,1,99,9,99,9","10207,5,10026,5",,,,,,"MET07206/05/15 07:45:02 METAR KSWF 051245Z VRB05KT 20SM BKN060 14/10 A3014 RMK","R01    147TMP046R02    107DPT046"
"72503814714","2015-06-05T13:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","01829,5,M,N","032187,5,N,5","+0160,C","+0100,C","99999,9",,,,,,,,,,,,,,"07,5,+01829,5,99,9",,,"3,99,1,+01829,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01829,1,99,9,99,9","10203,5,10023,5",,,,,,"MET07206/05/15 08:45:02 METAR KSWF 051345Z 00000KT 20SM BKN060 16/10 A3013 RMK","R01    167TMP046R02    107DPT046"
"72503814714","2015-06-05T14:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","01829,5,M,N","032187,5,N,5","+0180,C","+0120,C","99999,9",,,,,,,,,,,,,,"07,5,+01829,5,99,9",,,"3,99,1,+01829,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01829,1,99,9,99,9","10196,5,10016,5",,,,,,"MET07206/05/15 09:45:02 METAR KSWF 051445Z VRB05KT 20SM BKN060 18/12 A3011 RMK","R01    187TMP046R02    127DPT046"
"72503814714","2015-06-05T15:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","01829,5,M,N","032187,5,N,5","+0200,C","+0130,C","99999,9",,,,,,,,,,,,,,"07,5,+01829,5,99,9",,,"3,99,1,+01829,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01829,1,99,9,99,9","10193,5,10013,5",,,,,,"MET07206/05/15 10:45:02 METAR KSWF 051545Z VRB05KT 20SM BKN060 20/13 A3010 RMK","R01    207TMP046R02    137DPT046"
"72503814714","2015-06-05T17:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","03048,5,M,N","032187,5,N,5","+0210,C","+0140,C","99999,9",,,,,,,,,,,,,,"04,5,+01829,5,99,9","07,5,+03048,5,99,9",,"2,99,1,+01829,5,9","3,99,1,+03048,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01829,1,99,9,99,9","10176,5,09996,5",,,,,,"MET07906/05/15 12:45:02 METAR KSWF 051745Z VRB05KT 20SM SCT060 BKN100 21/14 A3005 RMK","R01    217TMP046R02    147DPT046"
"72503814714","2015-06-05T18:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","01219,5,M,N","032187,5,N,5","+0210,C","+0140,C","99999,9",,,,,,,,,,,,,,"07,5,+01219,5,99,9",,,"3,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01219,1,99,9,99,9","10166,5,09986,5",,,,,,"MET07206/05/15 13:45:01 METAR KSWF 051845Z VRB05KT 20SM BKN040 21/14 A3002 RMK","R01    217TMP046R02    147DPT046"
"72503814714","2015-06-05T19:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","03048,5,M,N","032187,5,N,5","+0220,C","+0160,C","99999,9",,,,,,,,,,,,,,"04,5,+01219,5,99,9","07,5,+03048,5,99,9",,"2,99,1,+01219,5,9","3,99,1,+03048,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01219,1,99,9,99,9","10163,5,09983,5",,,,,,"MET07906/05/15 14:45:01 METAR KSWF 051945Z VRB05KT 20SM SCT040 BKN100 22/16 A3001 RMK","R01    227TMP046R02    167DPT046"
"72503814714","2015-06-05T20:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","03048,5,M,N","032187,5,N,5","+0220,C","+0160,C","99999,9",,,,,,,,,,,,,,"04,5,+01219,5,99,9","07,5,+03048,5,99,9",,"2,99,1,+01219,5,9","3,99,1,+03048,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01219,1,99,9,99,9","10156,5,09976,5",,,,,,"MET07906/05/15 15:45:01 METAR KSWF 052045Z VRB05KT 20SM SCT040 BKN100 22/16 A2999 RMK","R01    227TMP046R02    167DPT046"
