"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AT1","AT2","AT3","AT4","AT5","AT6","AU1","AU2","AU3","AW1","AW2","AW3","ED1","GA1","GA2","GA3","GD1","GD2","GD3","GE1","GF1","MA1","MV1","MW1","MW2","MW3","OC1","REM","EQD"
"72503814714","2019-01-11T19:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","320,5,N,0051,5","22000,5,9,N","032187,5,N,5","-0030,C","-0140,C","99999,9",,,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9","10240,5,10060,5",,,,,"0108,5","MET07701/11/19 14:45:02 METAR KSWF 111945Z 32010G21KT 20SM SCT100 M03/M14 A3024 RMK","R01   M037TMP046R02   M147DPT046D01      0ADE726"
"72503814714","2019-01-11T20:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","320,5,N,0072,5","22000,5,9,N","032187,5,N,5","-0030,C","-0160,C","99999,9",,,,,,,,,,,,,,"02,5,+03048,5,99,9",,,"1,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,03048,1,99,9,99,9","10240,5,10060,5",,,,,"0108,5","MET07701/11/19 15:45:02 METAR KSWF 112045Z 32014G21KT 20SM FEW100 M03/M16 A3024 RMK","R01   M037TMP046R02   M167DPT046D01      0ADE726"
"72503814714","2019-01-11T21:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","320,5,N,0051,5","22000,5,9,N","032187,5,N,5","-0040,C","-0150,C","99999,9",,,,,,,,,,,,,,"02,5,+03048,5,99,9",,,"1,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,03048,1,99,9,99,9","10254,5,10073,5",,,,,"0098,5","MET07701/11/19 16:45:02 METAR KSWF 112145Z 32010G19KT 20SM FEW100 M04/M15 A3028 RMK","R01   M047TMP046R02   M157DPT046D01      0ADE726"
"72503814714","2019-01-11T22:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","300,5,N,0046,5","22000,5,9,N","016093,5,N,5","-0040,C","-0150,C","99999,9",,,,,,,,,,,,,,"02,5,+03048,5,99,9",,,"1,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,03048,1,99,9,99,9","10261,5,10080,5",,,,,,"MET07401/11/19 17:45:02 METAR KSWF 112245Z 30009KT 10SM FEW100 M04/M15 A3030 RMK","R01   M047TMP046R02   M157DPT046D01      0ADE726"
"72503814714","2019-01-11T22:45:00","4","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-16","99999","V020","300,1,N,0046,1","22000,5,9,N","016093,1,9,9","-0040,1","-0150,1","99999,9",,,,,,,,,,,,,,,,,"1,99,1,+03048,1,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,03048,1,99,9,99,9","10261,1,99999,9",,,,,,"MET053SPECI KSWF 112245Z 30009KT 10SM FEW100 M04/M15 A3030=","D01      0ADE726"
"72503814714","2019-01-11T23:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","300,5,N,0046,5","22000,7,9,N","016093,5,N,5","-0060,C","-0140,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10268,5,10087,5",,,,,,"MET07101/11/19 18:45:02 METAR KSWF 112345Z 30009KT 10SM SKC M06/M14 A3032 RMK","R01   SKC7SKY009R02   M067TMP046R03   M147DPT046R04   SKC7GAS009"
"72503814714","2019-01-12T00:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","310,5,N,0057,5","22000,7,9,N","016093,5,N,5","-0070,C","-0150,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10274,5,10093,5",,,,,"0093,5","MET07401/11/19 19:45:01 METAR KSWF 120045Z 31011G18KT 10SM SKC M07/M15 A3034 RMK","R01   SKC7SKY009R02   M077TMP046R03   M157DPT046R04   SKC7GAS009"
"72503814714","2019-01-12T01:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","310,5,N,0057,5","22000,7,9,N","016093,5,N,5","-0070,C","-0150,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10281,5,10100,5",,,,,"0093,5","MET07401/11/19 20:45:01 METAR KSWF 120145Z 31011G18KT 10SM SKC M07/M15 A3036 RMK","R01   SKC7SKY009R02   M077TMP046R03   M157DPT046R04   SKC7GAS009"
"72503814714","2019-01-12T02:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","260,5,N,0031,5","22000,7,9,N","016093,5,N,5","-0080,C","-0150,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10288,5,10107,5",,,,,,"MET07101/11/19 21:45:01 METAR KSWF 120245Z 26006KT 10SM SKC M08/M15 A3038 RMK","R01   SKC7SKY009R02   M087TMP046R03   M157DPT046R04   SKC7GAS009"
"72503814714","2019-01-12T03:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","270,5,N,0036,5","22000,7,9,N","016093,5,N,5","-0090,C","-0140,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10291,5,10110,5",,,,,,"MET07101/11/19 22:45:01 METAR KSWF 120345Z 27007KT 10SM SKC M09/M14 A3039 RMK","R01   SKC7SKY009R02   M097TMP046R03   M147DPT046R04   SKC7GAS009"
"72503814714","2019-01-12T04:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","016093,5,N,5","-0090,C","-0140,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10291,5,10110,5",,,,,,"MET07101/11/19 23:45:02 METAR KSWF 120445Z 00000KT 10SM SKC M09/M14 A3039 RMK","R01   SKC7SKY009R02   M097TMP046R03   M147DPT046R04   SKC7GAS009"
"72503814714","2019-01-12T05:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","016093,5,N,5","-0090,C","-0130,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10298,5,10117,5",,,,,,"MET07101/12/19 00:45:02 METAR KSWF 120545Z 00000KT 10SM SKC M09/M13 A3041 RMK","R01   SKC7SKY009R02   M097TMP046R03   M137DPT046R04   SKC7GAS009"
"72503814714","2019-01-12T06:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","260,5,N,0031,5","22000,7,9,N","016093,5,N,5","-0090,C","-0130,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10305,5,10123,5",,,,,,"MET07101/12/19 01:45:02 METAR KSWF 120645Z 26006KT 10SM SKC M09/M13 A3043 RMK","R01   SKC7SKY009R02   M097TMP046R03   M137DPT046R04   SKC7GAS009"
"72503814714","2019-01-12T07:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","260,5,N,0041,5","22000,7,9,N","016093,5,N,5","-0100,C","-0130,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10308,5,10127,5",,,,,,"MET07101/12/19 02:45:02 METAR KSWF 120745Z 26008KT 10SM SKC M10/M13 A3044 RMK","R01   SKC7SKY009R02   M107TMP046R03   M137DPT046R04   SKC7GAS009"
"72503814714","2019-01-12T08:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","260,5,N,0041,5","22000,7,9,N","016093,5,N,5","-0090,C","-0120,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10308,5,10127,5",,,,,,"MET07101/12/19 03:45:02 METAR KSWF 120845Z 26008KT 10SM SKC M09/M12 A3044 RMK","R01   SKC7SKY009R02   M097TMP046R03   M127DPT046R04   SKC7GAS009"
"72503814714","2019-01-12T09:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","260,5,N,0031,5","22000,7,9,N","016093,5,N,5","-0080,C","-0120,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10312,5,10130,5",,,,,,"MET07101/12/19 04:45:02 METAR KSWF 120945Z 26006KT 10SM SKC M08/M12 A3045 RMK","R01   SKC7SKY009R02   M087TMP046R03   M127DPT046R04   SKC7GAS009"
"72503814714","2019-01-12T10:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","260,5,N,0031,5","22000,7,9,N","016093,5,N,5","-0080,C","-0120,C","99999,9",,,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10315,5,10133,5",,,,,,"MET07101/12/19 05:45:02 METAR KSWF 121045Z 26006KT 10SM SKC M08/M12 A3046 RMK","R01   SKC7SKY009R02   M087TMP046R03   M127DPT046R04   SKC7GAS009"
"72503814714","2019-01-12T11:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","260,5,N,0031,5","02134,5,M,N","016093,5,N,5","-0080,C","-0110,C","99999,9",,,,,,,,,,,,,,"07,5,+02134,5,99,9",,,"3,99,1,+02134,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10318,5,10137,5",,,,,,"MET07401/12/19 06:45:02 METAR KSWF 121145Z 26006KT 10SM BKN070 M08/M11 A3047 RMK","R01   M087TMP046R02   M117DPT046"
"72503814714","2019-01-12T12:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","220,5,N,0015,5","02134,5,M,N","024140,5,N,5","-0080,C","-0110,C","99999,9",,,,,,,,,,,,,,"07,5,+02134,5,99,9",,,"3,99,1,+02134,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10322,5,10140,5",,,,,,"MET07401/12/19 07:45:02 METAR KSWF 121245Z 22003KT 15SM BKN070 M08/M11 A3048 RMK","R01   M087TMP046R02   M117DPT046"
"72503814714","2019-01-12T13:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","270,5,N,0021,5","02134,5,M,N","024140,5,N,5","-0070,C","-0100,C","99999,9",,,,,,,,,,,,,,"07,5,+02134,5,99,9",,,"3,99,1,+02134,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10328,5,10147,5",,,,,,"MET07401/12/19 08:45:02 METAR KSWF 121345Z 27004KT 15SM BKN070 M07/M10 A3050 RMK","R01   M077TMP046R02   M107DPT046"
"72503814714","2019-01-12T14:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","270,5,N,0021,5","02134,5,M,N","032187,5,N,5","-0060,C","-0100,C","99999,9",,,,,,,,,,,,,,"08,5,+02134,5,99,9",,,"4,99,1,+02134,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10335,5,10153,5",,,,,,"MET07401/12/19 09:45:02 METAR KSWF 121445Z 27004KT 20SM OVC070 M06/M10 A3052 RMK","R01   M067TMP046R02   M107DPT046"
"72503814714","2019-01-12T15:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","280,5,N,0026,5","02134,5,M,N","032187,5,N,5","-0050,C","-0110,C","99999,9",,,,,,,,,,,,,,"08,5,+02134,5,99,9",,,"4,99,1,+02134,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10339,5,10157,5",,,,,,"MET07401/12/19 10:45:02 METAR KSWF 121545Z 28005KT 20SM OVC070 M05/M11 A3053 RMK","R01   M057TMP046R02   M117DPT046"
"72503814714","2019-01-12T16:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","300,5,N,0026,5","02134,5,M,N","032187,5,N,5","-0040,C","-0110,C","99999,9",,,,,,,,,,,,,,"07,5,+02134,5,99,9",,,"3,99,1,+02134,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10328,5,10147,5",,,,,,"MET07401/12/19 11:45:02 METAR KSWF 121645Z 30005KT 20SM BKN070 M04/M11 A3050 RMK","R01   M047TMP046R02   M117DPT046"
"72503814714","2019-01-12T17:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","02134,5,M,N","032187,5,N,5","-0030,C","-0110,C","99999,9",,,,,,,,,,,,,,"07,5,+02134,5,99,9",,,"3,99,1,+02134,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10322,5,10140,5",,,,,,"MET07401/12/19 12:45:02 METAR KSWF 121745Z 00000KT 20SM BKN070 M03/M11 A3048 RMK","R01   M037TMP046R02   M117DPT046"
"72503814714","2019-01-12T18:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","300,5,N,0026,5","02134,5,M,N","032187,5,N,5","-0020,C","-0110,C","99999,9",,,,,,,,,,,,,,"07,5,+02134,5,99,9",,,"3,99,1,+02134,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10318,5,10137,5",,,,,,"MET07401/12/19 13:45:02 METAR KSWF 121845Z 30005KT 20SM BKN070 M02/M11 A3047 RMK","R01   M027TMP046R02   M117DPT046"
"72503814714","2019-01-12T19:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","300,5,N,0026,5","02134,5,M,N","016093,5,N,5","-0020,C","-0110,C","99999,9",,,,,,,,,,,,,,"07,5,+02134,5,99,9",,,"3,99,1,+02134,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10318,5,10137,5",,,,,,"MET07401/12/19 14:45:02 METAR KSWF 121945Z 30005KT 10SM BKN070 M02/M11 A3047 RMK","R01   M027TMP046R02   M117DPT046"
"72503814714","2019-01-12T20:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","290,5,N,0026,5","02134,5,M,N","016093,5,N,5","-0020,C","-0100,C","99999,9",,,,,,,,,,,,,,"07,5,+02134,5,99,9",,,"3,99,1,+02134,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10318,5,10137,5",,,,,,"MET07401/12/19 15:45:02 METAR KSWF 122045Z 29005KT 10SM BKN070 M02/M10 A3047 RMK","R01   M027TMP046R02   M107DPT046"
"72503814714","2019-01-12T21:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","02134,5,M,N","016093,5,N,5","-0030,C","-0100,C","99999,9",,,,,,,,,,,,,,"07,5,+02134,5,99,9",,,"3,99,1,+02134,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10318,5,10137,5",,,,,,"MET07401/12/19 16:45:02 METAR KSWF 122145Z 00000KT 10SM BKN070 M03/M10 A3047 RMK","R01   M037TMP046R02   M107DPT046"
"72503814714","2019-01-12T22:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","02134,5,M,N","016093,5,N,5","-0040,C","-0100,C","99999,9",,,,,,,,,,,,,,"07,5,+02134,5,99,9",,,"3,99,1,+02134,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10325,5,10143,5",,,,,,"MET07401/12/19 17:45:02 METAR KSWF 122245Z VRB05KT 10SM BKN070 M04/M10 A3049 RMK","R01   M047TMP046R02   M107DPT046"
"72503814714","2019-01-12T23:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","03048,5,M,N","016093,5,N,5","-0040,C","-0090,C","99999,9",,,,,,,,,,,,,,"07,5,+03048,5,99,9",,,"3,99,1,+03048,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9","10325,5,10143,5",,,,,,"MET07401/12/19 18:45:02 METAR KSWF 122345Z VRB05KT 10SM BKN100 M04/M09 A3049 RMK","R01   M047TMP046R02   M097DPT046"
"72503814714","2019-01-13T00:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","03048,5,M,N","016093,5,N,5","-0040,C","-0100,C","99999,9",,,,,,,,,,,,,,"07,5,+03048,5,99,9",,,"3,99,1,+03048,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9","10322,5,10140,5",,,,,,"MET07401/12/19 19:45:01 METAR KSWF 130045Z VRB05KT 10SM BKN100 M04/M10 A3048 RMK","R01   M047TMP046R02   M107DPT046"
"72503814714","2019-01-13T01:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","03048,5,M,N","016093,5,N,5","-0040,C","-0100,C","99999,9",,,,,,,,,,,,,,"07,5,+03048,5,99,9",,,"3,99,1,+03048,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9","10332,5,10150,5",,,,,,"MET08101/12/19 20:45:01 METAR KSWF 130145Z VRB05KT 10SM BKN100 M04/M10 A3051 RMK PRESRR","R01   M047TMP046R02   M107DPT046"
"72503814714","2019-01-13T02:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","03048,5,M,N","016093,5,N,5","-0050,C","-0110,C","99999,9",,,,,,,,,,,,,,"07,5,+03048,5,99,9",,,"3,99,1,+03048,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9","10332,5,10150,5",,,,,,"MET07401/12/19 21:45:01 METAR KSWF 130245Z VRB05KT 10SM BKN100 M05/M11 A3051 RMK","R01   M057TMP046R02   M117DPT046"
"72503814714","2019-01-13T03:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","02134,5,M,N","016093,5,N,5","-0050,C","-0120,C","99999,9",,,,,,,,,,,,,,"08,5,+02134,5,99,9",,,"4,99,1,+02134,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10325,5,10143,5",,,,,,"MET07401/12/19 22:45:01 METAR KSWF 130345Z VRB05KT 10SM OVC070 M05/M12 A3049 RMK","R01   M057TMP046R02   M127DPT046"
"72503814714","2019-01-13T04:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","02134,5,M,N","016093,5,N,5","-0050,C","-0130,C","99999,9",,,,,,,,,,,,,,"08,5,+02134,5,99,9",,,"4,99,1,+02134,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10322,5,10140,5",,,,,,"MET07401/12/19 23:45:02 METAR KSWF 130445Z VRB05KT 10SM OVC070 M05/M13 A3048 RMK","R01   M057TMP046R02   M137DPT046"
"72503814714","2019-01-13T05:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","02134,5,M,N","016093,5,N,5","-0060,C","-0130,C","99999,9",,,,,,,,,,,,,,"08,5,+02134,5,99,9",,,"4,99,1,+02134,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10315,5,10133,5",,,,,,"MET07401/13/19 00:45:02 METAR KSWF 130545Z VRB05KT 10SM OVC070 M06/M13 A3046 RMK","R01   M067TMP046R02   M137DPT046"
"72503814714","2019-01-13T06:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","02134,5,M,N","016093,5,N,5","-0040,C","-0120,C","99999,9",,,,,,,,,,,,,,"08,5,+02134,5,99,9",,,"4,99,1,+02134,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10315,5,10133,5",,,,,,"MET07401/13/19 01:45:02 METAR KSWF 130645Z VRB05KT 10SM OVC070 M04/M12 A3046 RMK","R01   M047TMP046R02   M127DPT046"
"72503814714","2019-01-13T07:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","02134,5,M,N","016093,5,N,5","-0060,C","-0120,C","99999,9",,,,,,,,,,,,,,"08,5,+02134,5,99,9",,,"4,99,1,+02134,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10315,5,10133,5",,,,,,"MET07401/13/19 02:45:02 METAR KSWF 130745Z VRB05KT 10SM OVC070 M06/M12 A3046 RMK","R01   M067TMP046R02   M127DPT046"
"72503814714","2019-01-13T08:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","02134,5,M,N","016093,5,N,5","-0060,C","-0140,C","99999,9",,,,,,,,,,,,,,"08,5,+02134,5,99,9",,,"4,99,1,+02134,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10315,5,10133,5",,,,,,"MET07401/13/19 03:45:02 METAR KSWF 130845Z VRB05KT 10SM OVC070 M06/M14 A3046 RMK","R01   M067TMP046R02   M147DPT046"
"72503814714","2019-01-13T09:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","02134,5,M,N","016093,5,N,5","-0070,C","-0140,C","99999,9",,,,,,,,,,,,,,"08,5,+02134,5,99,9",,,"4,99,1,+02134,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10315,5,10133,5",,,,,,"MET07401/13/19 04:45:02 METAR KSWF 130945Z VRB05KT 10SM OVC070 M07/M14 A3046 RMK","R01   M077TMP046R02   M147DPT046"
"72503814714","2019-01-13T10:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","060,5,N,0051,5","01829,5,M,N","016093,5,N,5","-0070,C","-0130,C","99999,9",,,,,,,,,,,,,,"08,5,+01829,5,99,9",,,"4,99,1,+01829,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01829,1,99,9,99,9","10315,5,10133,5",,,,,,"MET07401/13/19 05:45:02 METAR KSWF 131045Z 06010KT 10SM OVC060 M07/M13 A3046 RMK","R01   M077TMP046R02   M137DPT046"
"72503814714","2019-01-13T11:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","060,5,N,0026,5","01829,5,M,N","016093,5,N,5","-0080,C","-0140,C","99999,9",,,,,,,,,,,,,,"08,5,+01829,5,99,9",,,"4,99,1,+01829,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01829,1,99,9,99,9","10312,5,10130,5",,,,,,"MET07401/13/19 06:45:02 METAR KSWF 131145Z 06005KT 10SM OVC060 M08/M14 A3045 RMK","R01   M087TMP046R02   M147DPT046"
"72503814714","2019-01-13T12:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","060,5,N,0026,5","01829,5,M,N","016093,5,N,5","-0090,C","-0140,C","99999,9",,,,,,,,,,,,,,"07,5,+01829,5,99,9",,,"3,99,1,+01829,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01829,1,99,9,99,9","10312,5,10130,5",,,,,,"MET07401/13/19 07:45:02 METAR KSWF 131245Z 06005KT 10SM BKN060 M09/M14 A3045 RMK","R01   M097TMP046R02   M147DPT046"
"72503814714","2019-01-13T13:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","060,5,N,0026,5","01829,5,M,N","016093,5,N,5","-0080,C","-0130,C","99999,9",,,,,,,,,,,,,,"07,5,+01829,5,99,9",,,"3,99,1,+01829,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01829,1,99,9,99,9","10318,5,10137,5",,,,,,"MET07401/13/19 08:45:02 METAR KSWF 131345Z 06005KT 10SM BKN060 M08/M13 A3047 RMK","R01   M087TMP046R02   M137DPT046"
"72503814714","2019-01-13T14:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","060,5,N,0026,5","02134,5,M,N","016093,5,N,5","-0080,C","-0130,C","99999,9",,,,,,,,,,,,,,"07,5,+02134,5,99,9",,,"3,99,1,+02134,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10322,5,10140,5",,,,,,"MET07401/13/19 09:45:02 METAR KSWF 131445Z 06005KT 10SM BKN070 M08/M13 A3048 RMK","R01   M087TMP046R02   M137DPT046"
"72503814714","2019-01-13T15:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","080,5,N,0036,5","03048,5,M,N","032187,5,N,5","-0070,C","-0130,C","99999,9",,,,,,,,,,,,,,"07,5,+03048,5,99,9",,,"3,99,1,+03048,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9","10315,5,10133,5",,,,,,"MET07401/13/19 10:45:02 METAR KSWF 131545Z 08007KT 20SM BKN100 M07/M13 A3046 RMK","R01   M077TMP046R02   M137DPT046"
"72503814714","2019-01-13T16:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","080,5,N,0041,5","03048,5,M,N","032187,5,N,5","-0060,C","-0130,C","99999,9",,,,,,,,,,,,,,"07,5,+03048,5,99,9",,,"3,99,1,+03048,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9","10298,5,10117,5",,,,,,"MET08101/13/19 11:45:02 METAR KSWF 131645Z 08008KT 20SM BKN100 M06/M13 A3041 RMK PRESFR","R01   M067TMP046R02   M137DPT046"
