"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AT1","AT2","AT3","AT4","AT5","AU1","AU2","AU3","AW1","AW2","AW3","ED1","GA1","GA2","GA3","GD1","GD2","GD3","GE1","GF1","MA1","MV1","MW1","MW2","MW3","OC1","REM","EQD"
"72503814714","2016-03-06T21:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","032187,5,N,5","+0050,C","-0080,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10240,5,10060,5",,,,,,"MET07003/06/16 16:45:02 METAR KSWF 062145Z 00000KT 20SM SKC 05/M08 A3024 RMK","R01   SKC7SKY009R02    057TMP046R03   M087DPT046R04   SKC7GAS009"
"72503814714","2016-03-06T22:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","032187,5,N,5","+0050,C","-0080,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10240,5,10060,5",,,,,,"MET07003/06/16 17:45:02 METAR KSWF 062245Z 00000KT 20SM SKC 05/M08 A3024 RMK","R01   SKC7SKY009R02    057TMP046R03   M087DPT046R04   SKC7GAS009"
"72503814714","2016-03-06T23:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","016093,5,N,5","+0040,C","-0070,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10247,5,10067,5",,,,,,"MET07003/06/16 18:45:02 METAR KSWF 062345Z 00000KT 10SM SKC 04/M07 A3026 RMK","R01   SKC7SKY009R02    047TMP046R03   M077DPT046R04   SKC7GAS009"
"72503814714","2016-03-07T00:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","016093,5,N,5","+0000,C","-0070,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10247,5,10067,5",,,,,,"MET07003/06/16 19:45:01 METAR KSWF 070045Z 00000KT 10SM SKC 00/M07 A3026 RMK","R01   SKC7SKY009R02    007TMP046R03   M077DPT046R04   SKC7GAS009"
"72503814714","2016-03-07T01:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","016093,5,N,5","+0000,C","-0070,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10251,5,10070,5",,,,,,"MET07003/06/16 20:45:01 METAR KSWF 070145Z 00000KT 10SM SKC 00/M07 A3027 RMK","R01   SKC7SKY009R02    007TMP046R03   M077DPT046R04   SKC7GAS009"
"72503814714","2016-03-07T02:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","016093,5,N,5","+0000,C","-0060,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10251,5,10070,5",,,,,,"MET07003/06/16 21:45:01 METAR KSWF 070245Z 00000KT 10SM SKC 00/M06 A3027 RMK","R01   SKC7SKY009R02    007TMP046R03   M067DPT046R04   SKC7GAS009"
"72503814714","2016-03-07T03:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","016093,5,N,5","+0000,C","-0060,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10251,5,10070,5",,,,,,"MET07003/06/16 22:45:02 METAR KSWF 070345Z 00000KT 10SM SKC 00/M06 A3027 RMK","R01   SKC7SKY009R02    007TMP046R03   M067DPT046R04   SKC7GAS009"
"72503814714","2016-03-07T04:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","016093,5,N,5","-0020,C","-0060,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10244,5,10063,5",,,,,,"MET07103/06/16 23:45:02 METAR KSWF 070445Z 00000KT 10SM SKC M02/M06 A3025 RMK","R01   SKC7SKY009R02   M027TMP046R03   M067DPT046R04   SKC7GAS009"
"72503814714","2016-03-07T05:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","016093,5,N,5","-0020,C","-0060,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10247,5,10067,5",,,,,,"MET07103/07/16 00:45:02 METAR KSWF 070545Z 00000KT 10SM SKC M02/M06 A3026 RMK","R01   SKC7SKY009R02   M027TMP046R03   M067DPT046R04   SKC7GAS009"
"72503814714","2016-03-07T06:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","016093,5,N,5","-0020,C","-0060,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10244,5,10063,5",,,,,,"MET07103/07/16 01:45:02 METAR KSWF 070645Z 00000KT 10SM SKC M02/M06 A3025 RMK","R01   SKC7SKY009R02   M027TMP046R03   M067DPT046R04   SKC7GAS009"
"72503814714","2016-03-07T07:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","016093,5,N,5","-0020,C","-0060,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10244,5,10063,5",,,,,,"MET07103/07/16 02:45:02 METAR KSWF 070745Z 00000KT 10SM SKC M02/M06 A3025 RMK","R01   SKC7SKY009R02   M027TMP046R03   M067DPT046R04   SKC7GAS009"
"72503814714","2016-03-07T08:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","240,5,N,0036,5","22000,7,9,N","016093,5,N,5","+0000,C","-0060,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10230,5,10050,5",,,,,,"MET07003/07/16 03:45:02 METAR KSWF 070845Z 24007KT 10SM SKC 00/M06 A3021 RMK","R01   SKC7SKY009R02    007TMP046R03   M067DPT046R04   SKC7GAS009"
"72503814714","2016-03-07T09:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","270,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0000,C","-0060,C","99999,9",,,,,,,,,,,,,"04,5,+02438,5,99,9",,,"2,99,1,+02438,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,02438,1,99,9,99,9","10240,5,10060,5",,,,,,"MET07303/07/16 04:45:02 METAR KSWF 070945Z 27005KT 10SM SCT080 00/M06 A3024 RMK","R01    007TMP046R02   M067DPT046D01      0ADE726"
"72503814714","2016-03-07T10:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","270,5,N,0026,5","22000,5,9,N","024140,5,N,5","-0020,C","-0060,C","99999,9",,,,,,,,,,,,,"04,5,+02438,5,99,9",,,"2,99,1,+02438,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,02438,1,99,9,99,9","10237,5,10057,5",,,,,,"MET07403/07/16 05:45:02 METAR KSWF 071045Z 27005KT 15SM SCT080 M02/M06 A3023 RMK","R01   M027TMP046R02   M067DPT046D01      0ADE726"
"72503814714","2016-03-07T11:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","270,5,N,0026,5","22000,5,9,N","024140,5,N,5","-0020,C","-0040,C","99999,9",,,,,,,,,,,,,"04,5,+02438,5,99,9",,,"2,99,1,+02438,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,02438,1,99,9,99,9","10240,5,10060,5",,,,,,"MET07403/07/16 06:45:02 METAR KSWF 071145Z 27005KT 15SM SCT080 M02/M04 A3024 RMK","R01   M027TMP046R02   M047DPT046D01      0ADE726"
"72503814714","2016-03-07T12:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","024140,5,N,5","-0010,C","-0030,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10234,5,10053,5",,,,,,"MET07103/07/16 07:45:02 METAR KSWF 071245Z 00000KT 15SM SKC M01/M03 A3022 RMK","R01   SKC7SKY009R02   M017TMP046R03   M037DPT046R04   SKC7GAS009"
"72503814714","2016-03-07T13:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,5,9,N","024140,5,N,5","+0030,C","-0010,C","99999,9",,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9","10227,5,10047,5",,,,,,"MET07303/07/16 08:45:02 METAR KSWF 071345Z 00000KT 15SM SCT100 03/M01 A3020 RMK","R01    037TMP046R02   M017DPT046D01      0ADE726"
"72503814714","2016-03-07T14:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","250,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0060,C","+0000,C","99999,9",,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9","10217,5,10037,5",,,,,"0077,5","MET07603/07/16 09:45:02 METAR KSWF 071445Z 25007G15KT 10SM SCT100 06/M00 A3017 RMK","R01    067TMP046R02   M007DPT046D01      0ADE726"
"72503814714","2016-03-07T15:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","230,5,N,0051,5","22000,5,9,N","024140,5,N,5","+0090,C","+0010,C","99999,9",,,,,,,,,,,,,"04,5,+04572,5,99,9",,,"2,99,1,+04572,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,04572,1,99,9,99,9","10200,5,10020,5",,,,,"0077,5","MET07503/07/16 10:45:02 METAR KSWF 071545Z 23010G15KT 15SM SCT150 09/01 A3012 RMK","R01    097TMP046R02    017DPT046D01      0ADE726"
"72503814714","2016-03-07T16:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","230,5,N,0051,5","22000,5,9,N","024140,5,N,5","+0110,C","+0010,C","99999,9",,,,,,,,,,,,,"04,5,+04572,5,99,9",,,"2,99,1,+04572,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,04572,1,99,9,99,9","10183,5,10003,5",,,,,"0077,5","MET07503/07/16 11:45:02 METAR KSWF 071645Z 23010G15KT 15SM SCT150 11/01 A3007 RMK","R01    117TMP046R02    017DPT046D01      0ADE726"
"72503814714","2016-03-07T18:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","260,5,N,0103,5","22000,7,9,N","024140,5,N,5","+0140,C","+0010,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10159,5,09980,5",,,,,"0129,5","MET07203/07/16 13:45:02 METAR KSWF 071845Z 26020G25KT 15SM SKC 14/01 A3000 RMK","R01   SKC7SKY009R02    147TMP046R03    017DPT046R04   SKC7GAS009"
"72503814714","2016-03-07T20:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","260,5,N,0062,5","22000,7,9,N","032187,5,N,5","+0150,C","+0020,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10146,5,09966,5",,,,,"0113,5","MET07203/07/16 15:45:02 METAR KSWF 072045Z 26012G22KT 20SM SKC 15/02 A2996 RMK","R01   SKC7SKY009R02    157TMP046R03    027DPT046R04   SKC7GAS009"
"72503814714","2016-03-07T21:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","250,5,N,0072,5","22000,7,9,N","032187,5,N,5","+0150,C","+0020,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10146,5,09966,5",,,,,,"MET06903/07/16 16:45:02 METAR KSWF 072145Z 25014KT 20SM SKC 15/02 A2996 RMK","R01   SKC7SKY009R02    157TMP046R03    027DPT046R04   SKC7GAS009"
"72503814714","2016-03-07T22:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","250,5,N,0031,5","22000,7,9,N","032187,5,N,5","+0150,C","+0020,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10152,5,09973,5",,,,,,"MET06903/07/16 17:45:02 METAR KSWF 072245Z 25006KT 20SM SKC 15/02 A2998 RMK","R01   SKC7SKY009R02    157TMP046R03    027DPT046R04   SKC7GAS009"
"72503814714","2016-03-07T23:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","250,5,N,0031,5","02438,5,M,N","016093,5,N,5","+0130,C","+0020,C","99999,9",,,,,,,,,,,,,"07,5,+02438,5,99,9",,,"3,99,1,+02438,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02438,1,99,9,99,9","10156,5,09976,5",,,,,,"MET07203/07/16 18:45:02 METAR KSWF 072345Z 25006KT 10SM BKN080 13/02 A2999 RMK","R01    137TMP046R02    027DPT046"
"72503814714","2016-03-08T00:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","230,5,N,0036,5","02438,5,M,N","016093,5,N,5","+0120,C","+0020,C","99999,9",,,,,,,,,,,,,"07,5,+02438,5,99,9",,,"3,99,1,+02438,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02438,1,99,9,99,9","10163,5,09983,5",,,,,,"MET07203/07/16 19:45:01 METAR KSWF 080045Z 23007KT 10SM BKN080 12/02 A3001 RMK","R01    127TMP046R02    027DPT046"
"72503814714","2016-03-08T01:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0031,5","02134,5,M,N","016093,5,N,5","+0090,C","+0020,C","99999,9",,,,,,,,,,,,,"07,5,+02134,5,99,9",,,"3,99,1,+02134,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10169,5,09990,5",,,,,,"MET07203/07/16 20:45:01 METAR KSWF 080145Z VRB06KT 10SM BKN070 09/02 A3003 RMK","R01    097TMP046R02    027DPT046"
"72503814714","2016-03-08T02:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","02134,5,M,N","016093,5,N,5","+0090,C","+0010,C","99999,9",,,,,,,,,,,,,"07,5,+02134,5,99,9",,,"3,99,1,+02134,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10176,5,09996,5",,,,,,"MET07203/07/16 21:45:01 METAR KSWF 080245Z 00000KT 10SM BKN070 09/01 A3005 RMK","R01    097TMP046R02    017DPT046"
"72503814714","2016-03-08T03:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","02134,5,M,N","016093,5,N,5","+0050,C","+0010,C","99999,9",,,,,,,,,,,,,"07,5,+02134,5,99,9",,,"3,99,1,+02134,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10179,5,10000,5",,,,,,"MET07203/07/16 22:45:02 METAR KSWF 080345Z 00000KT 10SM BKN070 05/01 A3006 RMK","R01    057TMP046R02    017DPT046"
"72503814714","2016-03-08T04:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","02134,5,M,N","016093,5,N,5","+0060,C","+0000,C","99999,9",,,,,,,,,,,,,"07,5,+02134,5,99,9",,,"3,99,1,+02134,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10183,5,10003,5",,,,,,"MET07203/07/16 23:45:02 METAR KSWF 080445Z 00000KT 10SM BKN070 06/00 A3007 RMK","R01    067TMP046R02    007DPT046"
"72503814714","2016-03-08T06:45:00","6","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","02134,5,M,N","016093,5,N,5","+0060,C","+0000,C","99999,9",,,,,,,,,,,,,"07,5,+02134,5,99,9",,,"3,99,1,+02134,5,9",,,,,"10183,5,10003,5",,,,,,"MET07203/08/16 01:45:02 METAR KSWF 080645Z 00000KT 10SM BKN070 06/00 A3007 RMK","R01    067TMP046R02    007DPT046"
"72503814714","2016-03-08T09:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","01219,5,M,N","016093,5,N,5","+0010,C","-0010,C","99999,9",,,,,,,,,,,,,"07,5,+01219,5,99,9",,,"3,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01219,1,99,9,99,9","10196,5,10016,5",,,,,,"MET07303/08/16 04:45:02 METAR KSWF 080945Z 00000KT 10SM BKN040 01/M01 A3011 RMK","R01    017TMP046R02   M017DPT046"
"72503814714","2016-03-08T10:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0020,C","+0000,C","99999,9",,,,,,,,,,,,,"04,5,+01219,5,99,9",,,"2,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01219,1,99,9,99,9","10200,5,10020,5",,,,,,"MET07203/08/16 05:45:02 METAR KSWF 081045Z 00000KT 10SM SCT040 02/00 A3012 RMK","R01    027TMP046R02    007DPT046D01      0ADE726"
"72503814714","2016-03-08T11:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","032187,5,N,5","+0030,C","+0000,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10210,5,10030,5",,,,,,"MET06903/08/16 06:45:02 METAR KSWF 081145Z 00000KT 20SM SKC 03/00 A3015 RMK","R01   SKC7SKY009R02    037TMP046R03    007DPT046R04   SKC7GAS009"
"72503814714","2016-03-08T12:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","032187,5,N,5","+0060,C","+0010,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10213,5,10033,5",,,,,,"MET06903/08/16 07:45:02 METAR KSWF 081245Z 00000KT 20SM SKC 06/01 A3016 RMK","R01   SKC7SKY009R02    067TMP046R03    017DPT046R04   SKC7GAS009"
"72503814714","2016-03-08T13:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","032187,5,N,5","+0080,C","+0020,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10213,5,10033,5",,,,,,"MET06903/08/16 08:45:02 METAR KSWF 081345Z 00000KT 20SM SKC 08/02 A3016 RMK","R01   SKC7SKY009R02    087TMP046R03    027DPT046R04   SKC7GAS009"
"72503814714","2016-03-08T14:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,7,9,N","032187,5,N,5","+0110,C","+0020,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10213,5,10033,5",,,,,,"MET06903/08/16 09:45:02 METAR KSWF 081445Z 00000KT 20SM SKC 11/02 A3016 RMK","R01   SKC7SKY009R02    117TMP046R03    027DPT046R04   SKC7GAS009"
"72503814714","2016-03-08T15:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0021,5","22000,5,9,N","032187,5,N,5","+0130,C","+0020,C","99999,9",,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9","10217,5,10037,5",,,,,,"MET07203/08/16 10:45:02 METAR KSWF 081545Z VRB04KT 20SM SCT100 13/02 A3017 RMK","R01    137TMP046R02    027DPT046D01      0ADE726"
"72503814714","2016-03-08T17:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0021,5","03048,5,M,N","032187,5,N,5","+0170,C","+0040,C","99999,9",,,,,,,,,,,,,"07,5,+03048,5,99,9",,,"3,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9","10200,5,10020,5",,,,,,"MET07203/08/16 12:45:02 METAR KSWF 081745Z VRB04KT 20SM BKN100 17/04 A3012 RMK","R01    177TMP046R02    047DPT046"
"72503814714","2016-03-08T18:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0021,5","03048,5,M,N","032187,5,N,5","+0170,C","+0050,C","99999,9",,,,,,,,,,,,,"07,5,+03048,5,99,9",,,"3,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9","10193,5,10013,5",,,,,,"MET07203/08/16 13:45:02 METAR KSWF 081845Z VRB04KT 20SM BKN100 17/05 A3010 RMK","R01    177TMP046R02    057DPT046"
"72503814714","2016-03-08T19:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","02743,5,M,N","032187,5,N,5","+0180,C","+0050,C","99999,9",,,,,,,,,,,,,"07,5,+02743,5,99,9",,,"3,99,1,+02743,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02743,1,99,9,99,9","10190,5,10010,5",,,,,,"MET07203/08/16 14:45:02 METAR KSWF 081945Z 00000KT 20SM BKN090 18/05 A3009 RMK","R01    187TMP046R02    057DPT046"
"72503814714","2016-03-08T20:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","02743,5,M,N","032187,5,N,5","+0180,C","+0050,C","99999,9",,,,,,,,,,,,,"07,5,+02743,5,99,9","08,5,+03353,5,99,9",,"3,99,1,+02743,5,9","4,99,1,+03353,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02743,1,99,9,99,9","10186,5,10006,5",,,,,,"MET07903/08/16 15:45:02 METAR KSWF 082045Z 00000KT 20SM BKN090 OVC110 18/05 A3008 RMK","R01    187TMP046R02    057DPT046"
"72503814714","2016-03-08T21:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0021,5","02438,5,M,N","032187,5,N,5","+0170,C","+0050,C","99999,9",,,,,,,,,,,,,"07,5,+02438,5,99,9",,,"3,99,1,+02438,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02438,1,99,9,99,9","10186,5,10006,5",,,,,,"MET07203/08/16 16:45:02 METAR KSWF 082145Z VRB04KT 20SM BKN080 17/05 A3008 RMK","R01    177TMP046R02    057DPT046"
"72503814714","2016-03-08T22:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0021,5","22000,5,9,N","016093,5,N,5","+0150,C","+0050,C","99999,9",,,,,,,,,,,,,"04,5,+02438,5,99,9",,,"2,99,1,+02438,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,02438,1,99,9,99,9","10190,5,10010,5",,,,,,"MET07203/08/16 17:45:02 METAR KSWF 082245Z VRB04KT 10SM SCT080 15/05 A3009 RMK","R01    157TMP046R02    057DPT046D01      0ADE726"
"72503814714","2016-03-08T23:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0021,5","02134,5,M,N","016093,5,N,5","+0140,C","+0040,C","99999,9",,,,,,,,,,,,,"07,5,+02134,5,99,9",,,"3,99,1,+02134,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10196,5,10016,5",,,,,,"MET07203/08/16 18:45:02 METAR KSWF 082345Z VRB04KT 10SM BKN070 14/04 A3011 RMK","R01    147TMP046R02    047DPT046"
"72503814714","2016-03-09T00:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0021,5","02134,5,M,N","016093,5,N,5","+0130,C","+0040,C","99999,9",,,,,,,,,,,,,"07,5,+02134,5,99,9",,,"3,99,1,+02134,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,02134,1,99,9,99,9","10200,5,10020,5",,,,,,"MET07203/08/16 19:45:01 METAR KSWF 090045Z VRB04KT 10SM BKN070 13/04 A3012 RMK","R01    137TMP046R02    047DPT046"
"72503814714","2016-03-09T01:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0021,5","22000,7,9,N","016093,5,N,5","+0120,C","+0040,C","99999,9",,,,,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10200,5,10020,5",,,,,,"MET06903/08/16 20:45:01 METAR KSWF 090145Z VRB04KT 10SM SKC 12/04 A3012 RMK","R01   SKC7SKY009R02    127TMP046R03    047DPT046R04   SKC7GAS009"
