"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AJ1","AT1","AT2","AT3","AT4","AT5","AT6","AU1","AU2","AU3","AW1","AW2","AW3","AW4","AX1","AX2","AX3","AX4","GA1","GA2","GA3","GD1","GD2","GD3","GE1","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MV1","MW1","OC1","OD1","OE1","OE2","OE3","WA1","REM","EQD"
"72503614757","2019-02-11T10:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","360,5,N,0021,5","01524,5,M,N","016093,5,N,5","-0022,5","-0106,5","10263,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+01524,5,99,9",,,"4,99,1,+01524,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01524,1,99,9,99,9",,,,,,,,,,,"10264,5,10205,5",,,,,,,,,,,,,"MET09502/11/19 05:53:02 METAR KPOU 111053Z 36004KT 10SM OVC050 M02/M11 A3031 RMK AO2 SLP263 T10221106",
"72503614757","2019-02-11T11:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","330,5,N,0015,5","01372,5,M,N","016093,5,N,5","-0022,5","-0106,5","10262,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+01372,5,99,9",,,"4,99,1,+01372,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01372,1,99,9,99,9","060,M,-0017,1","060,N,-0022,1",,,,,,,,,"10264,5,10205,5","3,9,001,9,+999,9",,,,,,,,,,,,"MET11802/11/19 06:53:02 METAR KPOU 111153Z 33003KT 10SM OVC045 M02/M11 A3031 RMK AO2 SLP262 T10221106 11017 21022 53001 (KD)",
"72503614757","2019-02-11T12:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","350,5,N,0031,5","01341,5,M,N","016093,5,N,5","-0022,5","-0100,5","10268,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+01341,5,99,9",,,"4,99,1,+01341,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01341,1,99,9,99,9",,,,,,,,,,,"10271,5,10212,5",,,,,,,,,,,,,"MET10002/11/19 07:53:02 METAR KPOU 111253Z 35006KT 10SM OVC044 M02/M10 A3033 RMK AO2 SLP268 T10221100 (KD)",
"72503614757","2019-02-11T13:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","010,5,N,0026,5","01250,5,M,N","016093,5,N,5","-0022,5","-0100,5","10270,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+01250,5,99,9",,,"4,99,1,+01250,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01250,1,99,9,99,9",,,,,,,,,,,"10271,5,10212,5",,,,,,,,,,,,,"MET10002/11/19 08:53:02 METAR KPOU 111353Z 01005KT 10SM OVC041 M02/M10 A3033 RMK AO2 SLP270 T10221100 (JH)",
"72503614757","2019-02-11T14:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","010,5,N,0036,5","01250,5,M,N","016093,5,N,5","-0017,5","-0100,5","10270,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+01250,5,99,9",,,"4,99,1,+01250,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01250,1,99,9,99,9",,,,,,,,,,,"10271,5,10212,5","0,9,008,9,+999,9",,,,,,,,,,,,"MET10602/11/19 09:53:02 METAR KPOU 111453Z 01007KT 10SM OVC041 M02/M10 A3033 RMK AO2 SLP270 T10171100 50008 (AM)",
"72503614757","2019-02-11T15:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","340,5,N,0041,5","01219,5,M,N","016093,5,N,5","-0006,5","-0094,5","10268,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+01219,5,99,9",,,"4,99,1,+01219,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01219,1,99,9,99,9",,,,,,,,,,,"10268,5,10208,5",,,,,,,,,,,,,"MET10002/11/19 10:53:02 METAR KPOU 111553Z 34008KT 10SM OVC040 M01/M09 A3032 RMK AO2 SLP268 T10061094 (JH)",
"72503614757","2019-02-11T16:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","350,5,N,0046,5","01189,5,M,N","016093,5,N,5","+0006,5","-0089,5","10264,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+01189,5,99,9",,,"4,99,1,+01189,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01189,1,99,9,99,9",,,,,,,,,,,"10264,5,10205,5",,,,,,,,,,,,,"MET09902/11/19 11:53:02 METAR KPOU 111653Z 35009KT 10SM OVC039 01/M09 A3031 RMK AO2 SLP264 T00061089 (KD)",
"72503614757","2019-02-11T17:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","010,5,N,0031,5","01250,5,M,N","016093,5,N,5","+0000,5","-0089,5","10261,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+01250,5,99,9",,,"4,99,1,+01250,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01250,1,99,9,99,9","060,M,+0006,1","060,N,-0022,1",,,,,,,,,"10261,5,10201,5","8,9,009,9,+999,9",,,,,,,,,,,,"MET11702/11/19 12:53:02 METAR KPOU 111753Z 01006KT 10SM OVC041 00/M09 A3030 RMK AO2 SLP261 T00001089 10006 21022 58009 (JH)",
"72503614757","2019-02-11T18:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","010,5,N,0036,5","02743,5,M,N","016093,5,N,5","+0006,5","-0083,5","10257,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01311,5,99,9","04,5,+01676,5,99,9","07,5,+02743,5,99,9","1,99,1,+01311,5,9","2,99,1,+01676,5,9","3,99,1,+02743,5,9","9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01311,1,99,9,99,9",,,,,,,,,,,"10257,5,10198,5",,,,,,,,,,,,,"MET11302/11/19 13:53:02 METAR KPOU 111853Z 01007KT 10SM FEW043 SCT055 BKN090 01/M08 A3029 RMK AO2 SLP257 T00061083 (CW)",
"72503614757","2019-02-11T19:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","020,5,N,0041,5","02743,5,M,N","016093,5,N,5","+0011,5","-0083,5","10256,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01372,5,99,9","08,5,+02743,5,99,9",,"1,99,1,+01372,5,9","4,99,1,+02743,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01372,1,99,9,99,9",,,,,,,,,,,"10257,5,10198,5",,,,,,,,,,,,,"MET10602/11/19 14:53:02 METAR KPOU 111953Z 02008KT 10SM FEW045 OVC090 01/M08 A3029 RMK AO2 SLP256 T00111083 (JH)",
"72503614757","2019-02-11T20:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","350,5,N,0021,5","02438,5,M,N","016093,5,N,5","+0006,5","-0083,5","10260,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+02438,5,99,9",,,"3,99,1,+02438,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,02438,1,99,9,99,9",,,,,,,,,,,"10261,5,10201,5","5,9,000,9,+999,9",,,,,,,,,,,,"MET10502/11/19 15:53:02 METAR KPOU 112053Z 35004KT 10SM BKN080 01/M08 A3030 RMK AO2 SLP260 T00061083 55000 (JP)",
"72503614757","2019-02-11T21:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","330,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0000,5","-0083,5","10262,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+02286,5,99,9",,,"1,99,1,+02286,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,02286,1,99,9,99,9",,,,,,,,,,,"10264,5,10205,5",,,,,,,,,,,,,"MET09902/11/19 16:53:02 METAR KPOU 112153Z 33005KT 10SM FEW075 00/M08 A3031 RMK AO2 SLP262 T00001083 (MP)","D01      0ADE726"
"72503614757","2019-02-11T22:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","360,5,N,0021,5","22000,5,9,N","016093,5,N,5","-0011,5","-0094,5","10270,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10271,5,10212,5",,,,,,,,,,,,,"MET09702/11/19 17:53:02 METAR KPOU 112253Z 36004KT 10SM CLR M01/M09 A3033 RMK AO2 SLP270 T10111094 (MP)",
"72503614757","2019-02-11T23:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","360,5,N,0015,5","22000,5,9,N","016093,5,N,5","-0011,5","-0100,5","10278,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0011,1","060,N,-0011,1",,,,,,,,,"10281,5,10222,5","3,9,018,9,+999,9",,,,,,,,,,,,"MET11502/11/19 18:53:02 METAR KPOU 112353Z 36003KT 10SM CLR M01/M10 A3036 RMK AO2 SLP278 T10111100 10011 21011 53018 (MP)",
"72503614757","2019-02-12T00:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","010,5,N,0021,5","22000,5,9,N","016093,5,N,5","-0017,5","-0111,5","10283,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10284,5,10225,5",,,,,,,,,,,,,"MET09202/11/19 19:53:01 METAR KPOU 120053Z 01004KT 10SM CLR M02/M11 A3037 RMK AO2 SLP283 T10171111",
"72503614757","2019-02-12T01:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","010,5,N,0031,5","22000,5,9,N","016093,5,N,5","-0017,5","-0122,5","10286,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10288,5,10228,5",,,,,,,,,,,,,"MET09202/11/19 20:53:01 METAR KPOU 120153Z 01006KT 10SM CLR M02/M12 A3038 RMK AO2 SLP286 T10171122",
"72503614757","2019-02-12T02:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","010,5,N,0026,5","22000,5,9,N","016093,5,N,5","-0022,5","-0117,5","10290,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10291,5,10232,5","1,9,012,9,+999,9",,,,,,,,,,,,"MET09802/11/19 21:53:01 METAR KPOU 120253Z 01005KT 10SM CLR M02/M12 A3039 RMK AO2 SLP290 T10221117 51012",
"72503614757","2019-02-12T03:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","030,5,N,0021,5","22000,5,9,N","016093,5,N,5","-0028,5","-0122,5","10297,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10298,5,10238,5",,,,,,,,,,,,,"MET09202/11/19 22:53:01 METAR KPOU 120353Z 03004KT 10SM CLR M03/M12 A3041 RMK AO2 SLP297 T10281122",
"72503614757","2019-02-12T04:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","360,5,N,0051,5","22000,5,9,N","014484,5,N,5","-0033,5","-0122,5","10302,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5",,,"71,5",,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0011,1","240,N,-0033,1",,,,,,,,,"10305,5,10245,5",,,,,,"71,5",,,,,,,"MET11702/11/19 23:53:02 METAR KPOU 120453Z 36010KT 9SM -SN CLR M03/M12 A3043 RMK AO2 SNB44 SLP302 P0000 T10331122 400111033",
"72503614757","2019-02-12T04:59:00","6","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","SOD  ","KPOU ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,6",,,,,,,,,,,,,,,,,,,"AU,18,SN  ,5",,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0011,5","240,N,-0032,5",,,,,,,,,,,"10208,4,10254,4",,,,,,,"1,24,00715,010,9999,5","2,24,00581,340,9999,5","3,24,00268,999,9999,5",,"SOD68924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 3424 HR MIN TEMP (F): 26AVERAGE STATION PRESSURE:30.145 MINIMUM SEA LEVEL PRESSURE:30.28 TIME OF OCCURRENCE:1438 PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG): 10 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 13FASTEST 2MIN DIR (DEG):340 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.0 24 HR AVG TEMP (F): 30DEPART FROM NORMAL:  2  HEATING DEGREE DAYS: 35 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):34  LATEST NIGHT MIN TEMP(1900-0800 LST):28 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T","R01  0.007AAP092"
"72503614757","2019-02-12T05:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","020,5,N,0036,5","22000,5,9,N","014484,5,N,5","-0044,5","-0139,5","10302,5","01,0000,2,5","06,0000,2,1",,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5",,,"71,5",,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,-0011,1","060,N,-0044,1",,,,,,,,,"10305,5,10245,5","1,9,012,9,+999,9",,,,,"71,5",,,,,,,"MET12502/12/19 00:53:02 METAR KPOU 120553Z 02007KT 9SM -SN CLR M04/M14 A3043 RMK AO2 SLP302 P0000 60000 T10441139 11011 21044 51012","Q01  00008PRCP06"
"72503614757","2019-02-12T06:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","010,5,N,0026,5","22000,5,9,N","014484,5,N,5","-0050,5","-0150,5","10304,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5",,,"71,5",,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10305,5,10245,5",,,,,,"71,5",,,,,,,"MET10102/12/19 01:53:02 METAR KPOU 120653Z 01005KT 9SM -SN CLR M05/M15 A3043 RMK AO2 SLP304 P0000 T10501150",
"72503614757","2019-02-12T07:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","010,5,N,0031,5","22000,5,9,N","014484,5,N,5","-0056,5","-0156,5","10305,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5",,,"71,5",,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10305,5,10245,5",,,,,,"71,5",,,,,,,"MET10102/12/19 02:53:02 METAR KPOU 120753Z 01006KT 9SM -SN CLR M06/M16 A3043 RMK AO2 SLP305 P0000 T10561156",
"72503614757","2019-02-12T08:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","010,5,N,0031,5","22000,5,9,N","014484,5,N,5","-0061,5","-0161,5","10307,5","01,0000,2,5","03,0000,2,1",,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5",,,"71,5",,,,,,,,"02,5,+03353,5,99,9",,,"1,99,1,+03353,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,03353,1,99,9,99,9",,,,,,,,,,,"10308,5,10249,5","3,9,004,9,+999,9",,,,,"71,5",,,,,,,"MET11602/12/19 03:53:02 METAR KPOU 120853Z 01006KT 9SM -SN FEW110 M06/M16 A3044 RMK AO2 SLP307 P0000 60000 T10611161 53004","Q01  00008PRCP03D01      0ADE726"
"72503614757","2019-02-12T09:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","350,5,N,0036,5","02896,5,M,N","014484,5,N,5","-0067,5","-0161,5","10307,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5",,,"71,5",,,,,,,,"07,5,+02896,5,99,9","07,5,+03658,5,99,9",,"3,99,1,+02896,5,9","3,99,1,+03658,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,02896,1,99,9,99,9",,,,,,,,,,,"10308,5,10249,5",,,,,,"71,5",,,,,,,"MET11102/12/19 04:53:02 METAR KPOU 120953Z 35007KT 9SM -SN BKN095 BKN120 M07/M16 A3044 RMK AO2 SLP307 P0000 T10671161",
"72503614757","2019-02-12T10:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","010,5,N,0031,5","22000,5,9,N","014484,5,N,5","-0072,5","-0161,5","10298,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5",,,"71,5",,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9",,,,,,,,,,,"10298,5,10238,5",,,,,,"71,5",,,,,,,"MET10402/12/19 05:53:02 METAR KPOU 121053Z 01006KT 9SM -SN SCT100 M07/M16 A3041 RMK AO2 SLP298 P0000 T10721161","D01      0ADE726"
"72503614757","2019-02-12T11:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","010,5,N,0041,5","22000,5,9,N","014484,5,N,5","-0072,5","-0156,5","10290,5","01,0000,2,5","06,0000,2,1",,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5",,,"71,5",,,,,,,,"02,5,+03658,5,99,9",,,"1,99,1,+03658,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,03658,1,99,9,99,9","060,M,-0044,1","060,N,-0072,1",,,,,,,,,"10291,5,10232,5","8,9,017,9,+999,9",,,,,"71,5",,,,,,,"MET13302/12/19 06:53:02 METAR KPOU 121153Z 01008KT 9SM -SN FEW120 M07/M16 A3039 RMK AO2 SLP290 P0000 60000 T10721156 11044 21072 58017 (AM)","Q01  00008PRCP06D01      0ADE726"
"72503614757","2019-02-12T12:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","360,5,N,0031,5","01981,5,M,N","014484,5,N,5","-0072,5","-0156,5","10293,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,"1,0,03,0,0,1,5",,,"71,5",,,,,,,,"08,5,+01981,5,99,9",,,"4,99,1,+01981,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01981,1,99,9,99,9",,,,,,,,,,,"10295,5,10235,5",,,,,,"71,5",,,,,,,"MET10902/12/19 07:53:02 METAR KPOU 121253Z 36006KT 9SM -SN OVC065 M07/M16 A3040 RMK AO2 SLP293 P0000 T10721156 (AM)",
"72503614757","2019-02-12T13:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","350,5,N,0036,5","01219,5,M,N","016093,5,N,5","-0067,5","-0156,5","10291,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+01219,5,99,9",,,"4,99,1,+01219,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,01219,1,99,9,99,9",,,,,,,,,,,"10291,5,10232,5",,,,,,,,,,,,,"MET11202/12/19 08:53:02 METAR KPOU 121353Z 35007KT 10SM OVC040 M07/M16 A3039 RMK AO2 SNE03 SLP291 P0000 T10671156 (AM)",
"72503614757","2019-02-12T14:31:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-16","KPOU ","V020","350,5,N,0026,5","00853,5,M,N","004023,5,N,5","-0067,5","-0139,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,"05,1",,,,,,,,"08,5,+00853,5,99,9",,,"4,99,1,+00853,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00853,1,99,9,99,9",,,,,,,,,,,"10298,5,10238,5",,,,,,"05,5",,,,,,,"MET09902/12/19 09:31:02 SPECI KPOU 121431Z 35005KT 2 1/2SM HZ OVC028 M07/M14 A3041 RMK AO2 T10671139 (AM)",
"72503614757","2019-02-12T14:42:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-16","KPOU ","V020","330,5,N,0015,5","00671,5,M,N","001609,7,N,5","+9999,9","-0128,5","99999,9","01,0000,2,1",,,,,,,,,,,,,,,,,,,,,,,,,"2,0,03,0,0,1,7",,,"72,7",,,,,,,,"08,5,+00671,5,99,9",,,"4,99,1,+00671,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9",,,,,,,,,,,"10301,5,10242,5",,,,,,"73,7",,,,,,,"MET10602/12/19 09:42:02 SPECI KPOU 121442Z 33003KT 1SM SN OVC022 07/M13 A3042 RMK AO2 SNB42 P0000 T00671128 (AM)","Q0172    2PRSWOAP01 +00673ATOT  R01   1SM7VIS012R02  00677TMP028R03    SN7AWW012R04SEERMK7MVW012R05    SN7MWW012"
"72503614757","2019-02-12T14:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","030,5,N,0015,5","00549,5,W,N","001609,7,N,5","+9999,9","-0128,5","10297,5","01,0003,9,6","03,0000,2,2",,,,,,,,,,,,,,,,,,,,,,,,"2,0,03,0,0,1,7",,,"72,7",,,,,,,,"09,5,+00549,5,99,9",,,"5,99,1,+00549,5,9",,,"9,MSL   ,+99999,+99999","09,99,1,99,9,99,9,00549,1,99,9,99,9",,,,,,,,,,,"10298,5,10238,5","3,9,008,9,+999,9",,,,,"73,7",,,,,,,"MET12402/12/19 09:53:02 METAR KPOU 121453Z 03003KT 1SM SN VV018 07/M13 A3041 RMK AO2 SNB42 SLP297 P0000 60000 T00671128 53008 (AM)","Q0172    2PRSWOAQ02  00008PRCP03P01 +00673ATOT  R01   1SM7VIS012R02    SN7AWW012R03SEERMK7MVW012R04    SN7MWW012"
"72503614757","2019-02-12T15:23:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-16","KPOU ","V020","030,5,N,0026,5","00427,5,W,N","000805,6,N,5","-0072,6","-0100,5","99999,9","01,0005,3,1",,,,,,,,,,,,,,,,,,,,,,,,,"2,0,03,0,0,1,6",,,"72,6",,,,,,,,"09,5,+00427,5,99,9",,,"5,99,1,+00427,5,9",,,"9,MSL   ,+99999,+99999","09,99,1,99,9,99,9,00427,1,99,9,99,9",,,,,,,,,,,"10288,5,10228,5",,,,,,"73,6",,,,,,,"MET10902/12/19 10:23:02 SPECI KPOU 121523Z 03005KT 1/2SM SN VV014 M07/M10 A3038 RMK AO2 PRESFR P0002 T10721100 (KD)","R01 1/2SM7VIS018R02  10727TMP028R03    SN7AWW018R04SEERMK7MVW018R05    SN7MWW018"
"72503614757","2019-02-12T15:32:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-16","KPOU ","V020","999,9,C,0000,5","00366,5,W,N","000402,5,N,5","-0072,5","-0094,5","99999,9","01,0007,3,1",,,,,,,,,,,,,,,,,,,,,,,,,"2,0,03,0,0,1,5","0,8,00,2,0,1,5",,"35,5","72,5",,,,,,,"09,5,+00366,5,99,9",,,"5,99,1,+00366,5,9",,,"9,MSL   ,+99999,+99999","09,99,1,99,9,99,9,00366,1,99,9,99,9",,,,,,,,,,,"10288,5,10228,5",,,,,,"73,5",,,,,,,"MET10702/12/19 10:32:02 SPECI KPOU 121532Z 00000KT 1/4SM SN FZFG VV012 M07/M09 A3038 RMK AO2 P0003 T10721094 (KD)",
"72503614757","2019-02-12T15:53:00","7","41.62574","-73.88156","50.6","POUGHKEEPSIE AIRPORT, NY US","FM-15","KPOU ","V020","030,5,N,0021,5","00305,5,W,N","000402,5,N,5","-0072,5","-0094,5","10286,5","01,0010,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"2,0,03,0,0,1,5","0,8,00,2,0,1,5",,"35,5","72,5",,,,,,,"09,5,+00305,5,99,9",,,"5,99,1,+00305,5,9",,,"9,MSL   ,+99999,+99999","09,99,1,99,9,99,9,00305,1,99,9,99,9",,,,,,,,,,,"10288,5,10228,5",,,,,,"73,5",,,,,,,"MET11402/12/19 10:53:02 METAR KPOU 121553Z 03004KT 1/4SM SN FZFG VV010 M07/M09 A3038 RMK AO2 SLP286 P0005 T10721094 (KD)",
